9	RAD50	1	AKT3	0.303165	0.373737
11	CDK2	1	AKT3	0.462012	0.000000
25	SEMA3A	1	AKT3	0.244360	0.000000
29	NDRG1	1	AKT3	0.462012	0.000000
35	CTCF	1	AKT3	0.268200	0.000000
36	GNA13	1	AKT3	0.462012	0.000000
42	CHD2	1	AKT3	0.194896	0.289256
58	CREBBP	1	AKT3	0.329393	0.586667
70	CTNNB1	1	AKT3	0.415059	0.611765
76	DAXX	1	AKT3	0.475729	0.536364
91	EPHA2	1	AKT3	0.324747	0.391608
92	EIF4A2	1	AKT3	0.386461	0.000000
102	EPHB2	1	AKT3	0.421417	0.479339
113	ERCC3	1	AKT3	0.151719	0.000000
115	AKT2	1	AKT3	0.353097	0.000000
126	FANCA	1	AKT3	0.303165	0.373737
155	FLI1	1	AKT3	0.422692	0.000000
164	SF3B1	1	AKT3	0.222477	0.000000
166	SUZ12	1	AKT3	0.462012	0.000000
183	GATA3	1	AKT3	0.353097	0.000000
220	HCK	1	AKT3	0.268200	0.000000
234	APC	1	AKT3	0.493896	0.801887
244	XIAP	1	AKT3	0.462012	0.000000
253	IGF1R	1	AKT3	0.124705	0.000000
257	IL2RB	1	AKT3	0.244360	0.000000
272	KCNH2	1	AKT3	0.153419	0.257576
290	SMAD2	1	AKT3	0.386461	0.000000
293	MAX	1	AKT3	0.422692	0.000000
297	MDM2	1	AKT3	0.462012	0.000000
318	MYC	1	AKT3	0.462012	0.000000
334	NOTCH2	1	AKT3	0.351419	0.545946
354	PDGFRA	1	AKT3	0.055032	0.000000
355	PDGFRB	1	AKT3	0.421417	0.479339
365	PIK3C2A	1	AKT3	0.244585	0.327273
376	PLK1	1	AKT3	0.386461	0.000000
387	POU5F1B	1	AKT3	0.353097	0.000000
409	PRKCA	1	AKT3	0.475729	0.536364
413	HDAC8	1	AKT3	0.422692	0.000000
418	MAPK8	1	AKT3	0.353097	0.000000
422	B2M	1	AKT3	0.322393	0.000000
426	BACH1	1	AKT3	0.422692	0.000000
431	RPTOR	1	AKT3	0.415059	0.611765
477	BCR	1	AKT3	0.483652	0.690323
485	PRDM1	1	AKT3	0.222477	0.000000
513	BRCA1	1	AKT3	0.415059	0.611765
515	BRCA2	1	AKT3	0.275670	0.473171
527	SYK	1	AKT3	0.202404	0.000000
539	TFE3	1	AKT3	0.322393	0.000000
551	TP53	1	AKT3	0.049482	0.000000
558	TUBG1	1	AKT3	0.322393	0.000000
567	EZR	1	AKT3	0.353097	0.000000
568	WT1	1	AKT3	0.386461	0.000000
575	YES1	1	AKT3	0.294154	0.000000
576	SF1	1	AKT3	0.353097	0.000000
584	CDC73	1	AKT3	0.386461	0.000000
586	PALB2	1	AKT3	0.167148	0.000000
594	FGF23	1	AKT3	0.353097	0.000000
612	BAP1	1	AKT3	0.167148	0.000000
625	BRIP1	1	AKT3	0.448100	0.506494
660	HDAC3	1	AKT3	0.322393	0.000000
677	KLF4	1	AKT3	0.386461	0.000000
678	CD22	1	AKT3	0.353097	0.000000
689	NCOR1	1	AKT3	0.211144	0.413333
691	NUP93	1	AKT3	0.244360	0.000000
697	HDAC4	1	AKT3	0.263097	0.341693
15	CDK6	2	HDAC6	0.289931	0.000000
41	WWP1	2	HDAC6	0.475729	0.536364
70	CTNNB1	2	HDAC6	0.396078	0.713235
96	TUBB	2	HDAC6	0.397858	0.000000
101	EPHB1	2	HDAC6	0.275679	0.485126
116	ESR1	2	HDAC6	0.306988	0.380000
117	ETV1	2	HDAC6	0.164985	0.272500
118	ETV4	2	HDAC6	0.213378	0.308333
148	FGFR2	2	HDAC6	0.481670	0.693498
155	FLI1	2	HDAC6	0.210259	0.000000
158	FLT1	2	HDAC6	0.417791	0.693333
168	ALK	2	HDAC6	0.145510	0.430556
173	FYN	2	HDAC6	0.108914	0.000000
175	PRPF40B	2	HDAC6	0.485651	0.768116
183	GATA3	2	HDAC6	0.151719	0.000000
210	GSK3B	2	HDAC6	0.397858	0.000000
212	MSH6	2	HDAC6	0.336594	0.541353
227	HLA-B	2	HDAC6	0.481670	0.693498
247	IDH1	2	HDAC6	0.108914	0.000000
255	IKBKB	2	HDAC6	0.289931	0.000000
268	JAK1	2	HDAC6	0.164985	0.272500
274	KIF5B	2	HDAC6	0.306988	0.380000
290	SMAD2	2	HDAC6	0.178720	0.000000
297	MDM2	2	HDAC6	0.247054	0.000000
300	MEN1	2	HDAC6	0.077770	0.000000
302	MITF	2	HDAC6	0.384955	0.446154
303	MLH1	2	HDAC6	0.199544	0.417004
306	MRE11A	2	HDAC6	0.275679	0.485126
310	MSH4	2	HDAC6	0.481670	0.693498
315	MUC1	2	HDAC6	0.289931	0.000000
327	NF2	2	HDAC6	0.092096	0.000000
328	NFE2L2	2	HDAC6	0.339837	0.000000
338	NRAS	2	HDAC6	0.289931	0.000000
339	NTRK1	2	HDAC6	0.384955	0.446154
341	NTRK3	2	HDAC6	0.442758	0.649123
345	PAX5	2	HDAC6	0.339837	0.000000
352	TUBE1	2	HDAC6	0.289931	0.000000
366	PIK3C2B	2	HDAC6	0.491085	0.839286
369	PIK3CA	2	HDAC6	0.491085	0.839286
387	POU5F1B	2	HDAC6	0.151719	0.000000
393	FAM46C	2	HDAC6	0.178720	0.000000
408	PRKAR1A	2	HDAC6	0.397858	0.000000
424	PSMB2	2	HDAC6	0.339837	0.000000
438	SLAMF7	2	HDAC6	0.289931	0.000000
448	RAD21	2	HDAC6	0.428771	0.487500
454	RAF1	2	HDAC6	0.428771	0.487500
457	RARG	2	HDAC6	0.178720	0.000000
478	RPL22	2	HDAC6	0.289931	0.000000
489	SRSF1	2	HDAC6	0.151719	0.000000
490	SRSF2	2	HDAC6	0.397858	0.000000
504	SMARCD1	2	HDAC6	0.210259	0.000000
508	SOX2	2	HDAC6	0.397858	0.000000
515	BRCA2	2	HDAC6	0.403636	0.748355
527	SYK	2	HDAC6	0.241620	0.329412
536	BTK	2	HDAC6	0.339837	0.000000
542	TLR4	2	HDAC6	0.485651	0.768116
545	TNFAIP3	2	HDAC6	0.126178	0.243182
550	TOP2B	2	HDAC6	0.354721	0.629630
554	TSC1	2	HDAC6	0.385590	0.660256
569	XBP1	2	HDAC6	0.475729	0.536364
576	SF1	2	HDAC6	0.475729	0.536364
586	PALB2	2	HDAC6	0.442758	0.649123
587	NEK11	2	HDAC6	0.428771	0.487500
594	FGF23	2	HDAC6	0.475729	0.536364
607	USP9Y	2	HDAC6	0.151719	0.000000
612	BAP1	2	HDAC6	0.442758	0.649123
625	BRIP1	2	HDAC6	0.370082	0.573684
627	CASP8	2	HDAC6	0.457018	0.776471
628	ARID5B	2	HDAC6	0.272777	0.353125
647	SOCS1	2	HDAC6	0.397858	0.000000
649	CBL	2	HDAC6	0.241620	0.329412
655	TNFRSF14	2	HDAC6	0.397858	0.000000
658	CFLAR	2	HDAC6	0.210259	0.000000
661	FUBP1	2	HDAC6	0.247054	0.000000
666	CCNE1	2	HDAC6	0.339837	0.000000
667	KLHL6	2	HDAC6	0.475729	0.536364
668	ACVR1B	2	HDAC6	0.164985	0.272500
678	CD22	2	HDAC6	0.475729	0.536364
679	SLIT2	2	HDAC6	0.339071	0.657439
681	CD80	2	HDAC6	0.397858	0.000000
696	KMT2B	2	HDAC6	0.187352	0.575000
705	MED12	2	HDAC6	0.164985	0.272500
51	LRRK2	4	SH2B3	0.250312	0.523452
62	PARP1	4	SH2B3	0.449045	0.654762
72	CYLD	4	SH2B3	0.431907	0.491667
116	ESR1	4	SH2B3	0.467643	0.528889
227	HLA-B	4	SH2B3	0.101024	0.000000
231	FOXA1	4	SH2B3	0.351686	0.000000
248	IDH2	4	SH2B3	0.396344	0.000000
257	IL2RB	4	SH2B3	0.467643	0.528889
273	KDR	4	SH2B3	0.449045	0.654762
330	NFKBIA	4	SH2B3	0.396344	0.000000
338	NRAS	4	SH2B3	0.396344	0.000000
419	MAP2K1	4	SH2B3	0.446277	0.000000
454	RAF1	4	SH2B3	0.216028	0.000000
488	MAP2K4	4	SH2B3	0.276146	0.000000
512	SRC	4	SH2B3	0.396344	0.000000
520	STAT3	4	SH2B3	0.431907	0.491667
603	USP9X	4	SH2B3	0.190263	0.404082
649	CBL	4	SH2B3	0.397934	0.458824
653	CBR1	4	SH2B3	0.446277	0.000000
694	CD79A	4	SH2B3	0.446277	0.000000
9	RAD50	6	PARP2	0.130517	0.245370
13	TSHZ1	6	PARP2	0.479582	0.000000
18	CDKN1B	6	PARP2	0.372682	0.000000
29	NDRG1	6	PARP2	0.328065	0.000000
31	NCOA2	6	PARP2	0.431452	0.705069
32	CEBPA	6	PARP2	0.479582	0.000000
35	CTCF	6	PARP2	0.149506	0.000000
42	CHD2	6	PARP2	0.207157	0.420833
59	AMER1	6	PARP2	0.294346	0.500000
62	PARP1	6	PARP2	0.402833	0.605556
69	CTNNA1	6	PARP2	0.300472	0.375000
70	CTNNB1	6	PARP2	0.378121	0.649351
80	DNMT3A	6	PARP2	0.099517	0.000000
111	ERCC2	6	PARP2	0.181254	0.283854
114	ERG	6	PARP2	0.469877	0.531250
120	ETV6	6	PARP2	0.328065	0.000000
158	FLT1	6	PARP2	0.346004	0.548718
170	ABL1	6	PARP2	0.272777	0.353125
173	FYN	6	PARP2	0.170864	0.000000
185	MLH3	6	PARP2	0.114101	0.000000
189	GNA11	6	PARP2	0.372682	0.000000
193	GNAS	6	PARP2	0.352740	0.623950
241	HSD17B3	6	PARP2	0.422964	0.000000
255	IKBKB	6	PARP2	0.372682	0.000000
273	KDR	6	PARP2	0.162790	0.270000
274	KIF5B	6	PARP2	0.431907	0.491667
315	MUC1	6	PARP2	0.372682	0.000000
318	MYC	6	PARP2	0.328065	0.000000
320	MYCN	6	PARP2	0.253478	0.000000
328	NFE2L2	6	PARP2	0.422964	0.000000
335	NOTCH3	6	PARP2	0.454105	0.769231
345	PAX5	6	PARP2	0.422964	0.000000
346	PBX1	6	PARP2	0.253478	0.000000
350	PCM1	6	PARP2	0.431452	0.705069
355	PDGFRB	6	PARP2	0.496635	0.711111
357	PDK1	6	PARP2	0.422964	0.000000
396	WHSC1L1	6	PARP2	0.433048	0.637681
403	FBXW7	6	PARP2	0.459249	0.735714
412	PRKCG	6	PARP2	0.170864	0.000000
426	BACH1	6	PARP2	0.288511	0.000000
437	PTPN11	6	PARP2	0.195070	0.000000
445	RAC1	6	PARP2	0.479582	0.000000
453	RAD52	6	PARP2	0.328065	0.000000
455	RARA	6	PARP2	0.195070	0.000000
457	RARG	6	PARP2	0.253478	0.000000
474	ROBO2	6	PARP2	0.155447	0.373333
477	BCR	6	PARP2	0.226948	0.438710
485	PRDM1	6	PARP2	0.114101	0.000000
492	SOX17	6	PARP2	0.075449	0.000000
502	SMARCA4	6	PARP2	0.002575	0.088636
508	SOX2	6	PARP2	0.479582	0.000000
562	KDM6A	6	PARP2	0.056940	0.000000
578	ZNF217	6	PARP2	0.469877	0.531250
584	CDC73	6	PARP2	0.253478	0.000000
587	NEK11	6	PARP2	0.195070	0.000000
611	AXIN2	6	PARP2	0.378121	0.649351
627	CASP8	6	PARP2	0.431452	0.705069
643	RUNX1T1	6	PARP2	0.433048	0.637681
647	SOCS1	6	PARP2	0.479582	0.000000
655	TNFRSF14	6	PARP2	0.479582	0.000000
661	FUBP1	6	PARP2	0.328065	0.000000
